"_id",saleDate,items.0.name,items.0.tags.0,items.0.tags.1,items.0.tags.2,items.0.tags.3,items.0.price,items.0.quantity,items.1.name,items.1.tags.0,items.1.tags.1,items.1.tags.2,items.1.tags.3,items.1.price,items.1.quantity,items.2.name,items.2.tags.0,items.2.tags.1,items.2.tags.2,items.2.tags.3,items.2.price,items.2.quantity,items.3.name,items.3.tags.0,items.3.tags.1,items.3.tags.2,items.3.tags.3,items.3.price,items.3.quantity,items.4.name,items.4.tags.0,items.4.tags.1,items.4.tags.2,items.4.tags.3,items.4.price,items.4.quantity,items.5.name,items.5.tags.0,items.5.tags.1,items.5.tags.2,items.5.tags.3,items.5.price,items.5.quantity,items.6.name,items.6.tags.0,items.6.tags.1,items.6.tags.2,items.6.tags.3,items.6.price,items.6.quantity,items.7.name,items.7.tags.0,items.7.tags.1,items.7.tags.2,items.7.tags.3,items.7.price,items.7.quantity,items.8.name,items.8.tags.0,items.8.tags.1,items.8.tags.2,items.8.tags.3,items.8.price,items.8.quantity,items.9.name,items.9.tags.0,items.9.tags.1,items.9.tags.2,items.9.price,items.9.quantity,storeLocation,customer.gender,customer.age,customer.email,customer.satisfaction,couponUsed,purchaseMethod
5bd761ddae323e45a93cda12,2014-07-10T09:02:56.173Z,backpack,school,travel,kids,,194.84,1,laptop,electronics,school,office,,1106.51,3,pens,writing,office,school,stationary,53.93,1,printer paper,office,stationary,,,11.54,1,binder,school,general,organization,,13.86,2,pens,writing,office,school,stationary,67.33,5,envelopes,stationary,office,general,,20.83,4,notepad,office,writing,school,,19.43,4,notepad,office,writing,school,,12.34,3,binder,school,general,organization,17.53,1,Austin,F,23,tas@te.gr,4,false,In store
5bd761ddae323e45a93cda15,2015-05-12T05:41:24.152Z,pens,writing,office,school,stationary,71.89,5,binder,school,general,organization,,27.38,8,printer paper,office,stationary,,,20.25,3,pens,writing,office,school,stationary,28.76,1,notepad,office,writing,school,,38.31,1,backpack,school,travel,kids,,167.53,3,laptop,electronics,school,office,,593.82,3,envelopes,stationary,office,general,,14.72,6,notepad,office,writing,school,,24.3,3,,,,,,,Denver,M,60,sedi@upafuso.gw,2,false,In store
5bd761ddae323e45a93cda19,2014-11-30T23:55:40.550Z,pens,writing,office,school,stationary,12.58,3,laptop,electronics,school,office,,968.62,2,envelopes,stationary,office,general,,24.43,4,notepad,office,writing,school,,29.43,3,notepad,office,writing,school,,28.74,5,binder,school,general,organization,,19.46,2,pens,writing,office,school,stationary,7.3,5,envelopes,stationary,office,general,,15.62,5,binder,school,general,organization,,17.35,5,,,,,,,Seattle,M,42,idirinnad@wollare.sj,5,false,Phone
5bd761ddae323e45a93cda1d,2014-10-07T05:32:47.231Z,notepad,office,writing,school,,29.06,1,notepad,office,writing,school,,30.6,5,notepad,office,writing,school,,7.19,1,pens,writing,office,school,stationary,35.46,4,binder,school,general,organization,,10.41,4,pens,writing,office,school,stationary,23.71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,F,61,da@ozodac.uk,3,true,In store
5bd761ddae323e45a93cda22,2015-07-05T04:04:40.181Z,envelopes,stationary,office,general,,21.92,8,printer paper,office,stationary,,,11.1,3,binder,school,general,organization,,25.79,6,envelopes,stationary,office,general,,15.18,7,notepad,office,writing,school,,37.66,3,pens,writing,office,school,stationary,14.61,3,backpack,school,travel,kids,,106.39,1,binder,school,general,organization,,21.21,4,notepad,office,writing,school,,34.93,5,,,,,,,Seattle,M,69,fuuw@okbopav.gl,5,false,Online
5bd761ddae323e45a93cda25,2017-05-10T14:53:38.605Z,binder,school,general,organization,,12.79,1,printer paper,office,stationary,,,11.15,1,notepad,office,writing,school,,34.53,1,notepad,office,writing,school,,27.9,5,backpack,school,travel,kids,,70.89,1,binder,school,general,organization,,17.39,1,envelopes,stationary,office,general,,24.6,4,envelopes,stationary,office,general,,20.15,5,notepad,office,writing,school,,27.25,5,laptop,electronics,school,office,957.33,5,Seattle,F,43,uzanin@sucojej.at,4,false,In store
5bd761ddae323e45a93cda2d,2017-10-07T11:54:47.842Z,laptop,electronics,school,office,,1040.83,2,binder,school,general,organization,,18.2,10,envelopes,stationary,office,general,,9.09,7,notepad,office,writing,school,,5.25,4,binder,school,general,organization,,28.78,1,printer paper,office,stationary,,,13.12,6,envelopes,stationary,office,general,,15.67,1,,,,,,,,,,,,,,,,,,,,,Denver,F,47,miz@dowaw.pm,3,false,In store
5bd761ddae323e45a93cda35,2017-11-16T00:35:50.843Z,notepad,office,writing,school,,32.59,1,backpack,school,travel,kids,,98.2,4,envelopes,stationary,office,general,,8.28,6,notepad,office,writing,school,,10.12,5,pens,writing,office,school,stationary,43.32,5,binder,school,general,organization,,20.84,9,notepad,office,writing,school,,17.33,3,binder,school,general,organization,,10.04,10,pens,writing,office,school,stationary,63.04,1,,,,,,,Denver,M,46,riziniri@dapguchu.edu,4,false,In store
5bd761ddae323e45a93cda38,2014-06-18T20:25:57.177Z,binder,school,general,organization,,23.87,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,52,nalvilhub@obbi.cc,3,false,In store
5bd761ddae323e45a93cda3a,2015-04-19T21:20:19.301Z,binder,school,general,organization,,14.0,8,pens,writing,office,school,stationary,68.48,1,pens,writing,office,school,stationary,39.61,2,envelopes,stationary,office,general,,10.58,8,envelopes,stationary,office,general,,11.17,6,laptop,electronics,school,office,,848.41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,43,hucleas@kil.bj,4,false,Online
5bd761ddae323e45a93cda45,2016-12-14T12:10:29.563Z,printer paper,office,stationary,,,14.53,5,notepad,office,writing,school,,39.52,4,binder,school,general,organization,,18.82,5,notepad,office,writing,school,,35.49,3,envelopes,stationary,office,general,,17.33,4,backpack,school,travel,kids,,64.85,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,M,60,bo@dehintak.km,1,false,Online
5bd761ddae323e45a93cda46,2017-02-12T09:14:49.866Z,notepad,office,writing,school,,7.27,5,notepad,office,writing,school,,35.04,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,M,40,emioheke@azwu.org,4,false,Online
5bd761ddae323e45a93cda4a,2015-01-05T18:54:11.177Z,pens,writing,office,school,stationary,30.01,1,laptop,electronics,school,office,,497.49,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,52,couw@coc.fk,1,false,Online
5bd761ddae323e45a93cda4c,2016-08-06T13:25:49.384Z,envelopes,stationary,office,general,,14.38,6,pens,writing,office,school,stationary,49.26,5,binder,school,general,organization,,28.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,35,neki@oveilo.gov,5,false,In store
5bd761ddae323e45a93cda50,2013-01-18T10:16:29.600Z,backpack,school,travel,kids,,161.39,5,binder,school,general,organization,,12.22,3,envelopes,stationary,office,general,,19.53,3,notepad,office,writing,school,,28.44,2,printer paper,office,stationary,,,47.38,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,43,idoda@hiw.nc,4,false,Online
5bd761ddae323e45a93cda58,2015-07-16T17:30:27.411Z,envelopes,stationary,office,general,,13.3,4,notepad,office,writing,school,,16.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,M,37,ro@pu.pt,5,false,In store
5bd761ddae323e45a93cda62,2015-09-08T12:49:35.668Z,binder,school,general,organization,,11.74,10,laptop,electronics,school,office,,615.67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,30,kuf@fizse.ck,4,false,In store
5bd761ddae323e45a93cda67,2013-07-12T16:04:04.401Z,envelopes,stationary,office,general,,5.95,10,printer paper,office,stationary,,,17.38,6,binder,school,general,organization,,27.01,4,pens,writing,office,school,stationary,25.62,1,pens,writing,office,school,stationary,32.98,5,binder,school,general,organization,,29.86,10,backpack,school,travel,kids,,101.69,1,,,,,,,,,,,,,,,,,,,,,Austin,M,60,cajva@do.ac,5,false,In store
5bd761ddae323e45a93cda6c,2013-09-07T00:48:14.271Z,pens,writing,office,school,stationary,68.07,1,notepad,office,writing,school,,31.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,59,fa@jarwek.pn,5,false,Phone
5bd761ddae323e45a93cda6d,2016-06-13T14:03:24.778Z,laptop,electronics,school,office,,669.66,1,pens,writing,office,school,stationary,11.95,2,backpack,school,travel,kids,,97.66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,16,ca@rut.ca,5,false,In store
5bd761ddae323e45a93cda73,2017-05-15T01:57:59.935Z,notepad,office,writing,school,,13.58,2,binder,school,general,organization,,19.1,7,laptop,electronics,school,office,,900.95,1,backpack,school,travel,kids,,148.16,1,pens,writing,office,school,stationary,60.37,4,binder,school,general,organization,,14.6,5,pens,writing,office,school,stationary,48.24,3,notepad,office,writing,school,,5.16,5,,,,,,,,,,,,,,New York,M,45,ujbuut@dib.cm,5,false,Online
5bd761ddae323e45a93cda77,2014-03-23T08:22:22.611Z,backpack,school,travel,kids,,96.67,1,printer paper,office,stationary,,,44.29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,47,zab@kehuto.ge,4,false,In store
5bd761ddae323e45a93cda7c,2013-11-27T06:01:59.551Z,binder,school,general,organization,,16.27,10,notepad,office,writing,school,,32.03,4,laptop,electronics,school,office,,655.93,1,notepad,office,writing,school,,36.72,5,backpack,school,travel,kids,,43.06,1,envelopes,stationary,office,general,,7.55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,M,49,kuvki@rupir.pm,4,false,In store
5bd761ddae323e45a93cda84,2016-05-03T10:27:02.695Z,laptop,electronics,school,office,,742.18,4,envelopes,stationary,office,general,,20.77,10,backpack,school,travel,kids,,106.36,4,notepad,office,writing,school,,11.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,43,mobib@hot.za,5,false,Online
5bd761ddae323e45a93cda88,2013-06-06T06:56:05.876Z,notepad,office,writing,school,,25.14,5,backpack,school,travel,kids,,134.28,2,printer paper,office,stationary,,,16.66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,66,numesew@morrekte.kp,2,false,In store
5bd761ddae323e45a93cda8b,2016-01-02T15:07:48.657Z,printer paper,office,stationary,,,17.44,2,binder,school,general,organization,,25.64,3,notepad,office,writing,school,,8.51,4,pens,writing,office,school,stationary,50.04,2,envelopes,stationary,office,general,,7.31,3,notepad,office,writing,school,,35.98,2,binder,school,general,organization,,23.16,10,,,,,,,,,,,,,,,,,,,,,Denver,M,44,je@gusnulje.ax,2,false,In store
5bd761ddae323e45a93cda97,2017-09-17T03:05:43.682Z,notepad,office,writing,school,,22.57,4,envelopes,stationary,office,general,,15.38,4,notepad,office,writing,school,,11.19,4,pens,writing,office,school,stationary,17.22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,47,lureswi@biraci.mn,5,false,Online
5bd761ddae323e45a93cda9b,2015-06-02T00:25:16.702Z,pens,writing,office,school,stationary,11.62,1,binder,school,general,organization,,25.36,6,notepad,office,writing,school,,8.87,5,envelopes,stationary,office,general,,11.48,8,backpack,school,travel,kids,,61.14,2,notepad,office,writing,school,,8.14,1,printer paper,office,stationary,,,34.72,8,pens,writing,office,school,stationary,45.59,3,,,,,,,,,,,,,,London,M,44,cos@gipfurgoj.la,5,false,In store
5bd761ddae323e45a93cda9f,2017-10-25T04:56:08.951Z,printer paper,office,stationary,,,26.93,2,notepad,office,writing,school,,21.3,2,pens,writing,office,school,stationary,73.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,63,pano@lavvawavo.nc,5,false,In store
5bd761ddae323e45a93cdaa1,2016-02-28T12:21:32.395Z,pens,writing,office,school,stationary,67.89,5,notepad,office,writing,school,,10.66,4,printer paper,office,stationary,,,22.84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,F,47,nih@wusfildep.am,1,false,In store
5bd761ddae323e45a93cdaa4,2013-09-17T02:04:54.177Z,notepad,office,writing,school,,6.36,4,envelopes,stationary,office,general,,21.4,4,backpack,school,travel,kids,,188.78,1,envelopes,stationary,office,general,,10.37,5,laptop,electronics,school,office,,1368.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,49,okvaifa@wuk.pr,4,false,In store
5bd761ddae323e45a93cdaa7,2014-01-22T16:45:44.596Z,pens,writing,office,school,stationary,31.55,3,notepad,office,writing,school,,34.11,4,binder,school,general,organization,,18.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,51,va@duznamig.de,3,false,In store
5bd761ddae323e45a93cdab1,2017-03-09T09:39:23.124Z,binder,school,general,organization,,21.76,4,notepad,office,writing,school,,7.11,3,printer paper,office,stationary,,,24.76,10,binder,school,general,organization,,13.82,8,backpack,school,travel,kids,,75.26,4,envelopes,stationary,office,general,,24.26,4,notepad,office,writing,school,,21.91,4,envelopes,stationary,office,general,,17.46,7,pens,writing,office,school,stationary,15.47,3,,,,,,,Seattle,M,28,ha@ovi.ly,4,false,In store
5bd761ddae323e45a93cdab5,2013-01-02T23:48:01.806Z,binder,school,general,organization,,20.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,50,cinuk@don.lc,2,false,In store
5bd761ddae323e45a93cdab7,2015-08-31T19:24:25.758Z,notepad,office,writing,school,,25.13,2,binder,school,general,organization,,12.77,8,notepad,office,writing,school,,18.14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,M,62,zi@deneebi.bv,1,false,In store
5bd761ddae323e45a93cdabe,2014-09-12T21:09:37.996Z,binder,school,general,organization,,20.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,26,hawnoc@ni.no,3,false,In store
5bd761ddae323e45a93cdac1,2017-12-05T09:25:35.589Z,printer paper,office,stationary,,,36.39,4,pens,writing,office,school,stationary,59.17,4,notepad,office,writing,school,,29.7,5,binder,school,general,organization,,29.48,1,laptop,electronics,school,office,,855.13,4,binder,school,general,organization,,14.92,1,envelopes,stationary,office,general,,11.0,8,backpack,school,travel,kids,,133.91,4,,,,,,,,,,,,,,New York,F,52,li@co.in,3,false,In store
5bd761ddae323e45a93cdac3,2013-05-15T02:57:29.537Z,binder,school,general,organization,,10.75,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,71,go@cuza.sz,1,false,Online
5bd761ddae323e45a93cdac8,2016-03-19T21:05:27.191Z,pens,writing,office,school,stationary,64.25,2,envelopes,stationary,office,general,,14.55,4,backpack,school,travel,kids,,166.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,45,tezsufo@omhug.ck,4,false,In store
5bd761ddae323e45a93cdaca,2016-04-25T19:52:36.073Z,pens,writing,office,school,stationary,28.52,2,laptop,electronics,school,office,,1497.43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,35,zuke@sezremiza.bo,4,false,In store
5bd761ddae323e45a93cdac7,2014-04-12T06:41:01.336Z,laptop,electronics,school,office,,533.9,4,envelopes,stationary,office,general,,21.59,2,pens,writing,office,school,stationary,51.84,4,notepad,office,writing,school,,28.84,5,backpack,school,travel,kids,,106.57,5,binder,school,general,organization,,14.76,9,pens,writing,office,school,stationary,40.07,4,envelopes,stationary,office,general,,20.82,2,printer paper,office,stationary,,,18.69,3,,,,,,,New York,M,23,coruz@tojar.mn,3,false,Online
5bd761ddae323e45a93cdacc,2017-10-17T10:09:00.035Z,notepad,office,writing,school,,8.91,2,binder,school,general,organization,,13.22,3,laptop,electronics,school,office,,1287.84,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,35,ci@kejectat.lk,3,false,Online
5bd761ddae323e45a93cdacd,2016-01-28T23:38:45.655Z,pens,writing,office,school,stationary,66.75,2,pens,writing,office,school,stationary,74.01,2,backpack,school,travel,kids,,82.13,4,notepad,office,writing,school,,29.71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,69,suk@ovsah.kh,1,false,Online
5bd761ddae323e45a93cdad3,2015-01-23T14:32:43.666Z,binder,school,general,organization,,26.99,9,notepad,office,writing,school,,5.53,3,pens,writing,office,school,stationary,68.71,4,envelopes,stationary,office,general,,17.74,10,pens,writing,office,school,stationary,61.68,1,notepad,office,writing,school,,10.44,4,envelopes,stationary,office,general,,22.77,3,backpack,school,travel,kids,,65.65,4,notepad,office,writing,school,,13.04,5,,,,,,,Austin,F,46,bogo@akijujce.me,5,true,Phone
5bd761ddae323e45a93cdad4,2017-12-16T08:51:04.481Z,envelopes,stationary,office,general,,11.92,3,binder,school,general,organization,,28.91,9,backpack,school,travel,kids,,196.8,3,pens,writing,office,school,stationary,24.81,3,notepad,office,writing,school,,37.32,5,binder,school,general,organization,,14.97,5,printer paper,office,stationary,,,20.72,8,,,,,,,,,,,,,,,,,,,,,Denver,M,44,nugew@vopgik.ir,5,false,In store
5bd761ddae323e45a93cdada,2017-08-24T10:02:44.953Z,pens,writing,office,school,stationary,50.16,5,pens,writing,office,school,stationary,68.92,2,printer paper,office,stationary,,,47.29,9,binder,school,general,organization,,20.69,7,backpack,school,travel,kids,,101.21,2,notepad,office,writing,school,,9.66,2,notepad,office,writing,school,,15.98,1,laptop,electronics,school,office,,1265.86,1,envelopes,stationary,office,general,,19.78,8,envelopes,stationary,office,general,9.19,6,Denver,F,52,nebo@junepko.th,5,false,Online
5bd761ddae323e45a93cdadc,2013-02-14T22:26:32.922Z,laptop,electronics,school,office,,543.89,2,envelopes,stationary,office,general,,13.62,6,pens,writing,office,school,stationary,58.63,5,pens,writing,office,school,stationary,74.44,5,printer paper,office,stationary,,,17.49,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,47,otbicu@bawkogez.bq,4,false,In store
5bd761ddae323e45a93cdade,2015-02-16T16:49:52.496Z,pens,writing,office,school,stationary,38.08,1,backpack,school,travel,kids,,168.75,5,pens,writing,office,school,stationary,74.43,5,envelopes,stationary,office,general,,22.18,10,printer paper,office,stationary,,,40.6,7,envelopes,stationary,office,general,,11.11,9,binder,school,general,organization,,24.6,5,binder,school,general,organization,,27.19,1,notepad,office,writing,school,,19.25,5,,,,,,,New York,M,34,avutijjok@ucaluvu.bh,3,false,In store
5bd761ddae323e45a93cdadf,2015-10-04T05:24:14.371Z,binder,school,general,organization,,20.75,5,binder,school,general,organization,,13.32,5,pens,writing,office,school,stationary,74.03,2,envelopes,stationary,office,general,,7.39,5,envelopes,stationary,office,general,,24.11,5,printer paper,office,stationary,,,12.43,2,notepad,office,writing,school,,35.25,1,pens,writing,office,school,stationary,39.4,5,notepad,office,writing,school,,35.9,5,,,,,,,Seattle,F,53,enve@na.ac,4,false,In store
5bd761ddae323e45a93cdaeb,2014-03-24T15:29:36.820Z,backpack,school,travel,kids,,143.03,5,notepad,office,writing,school,,38.22,4,printer paper,office,stationary,,,46.91,10,pens,writing,office,school,stationary,20.76,3,binder,school,general,organization,,16.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,52,lunuzob@coru.va,4,false,In store
5bd761ddae323e45a93cdaec,2013-05-19T17:50:37.787Z,envelopes,stationary,office,general,,5.46,2,backpack,school,travel,kids,,71.18,5,notepad,office,writing,school,,9.9,3,notepad,office,writing,school,,6.91,4,pens,writing,office,school,stationary,77.06,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,F,35,jumgoh@ef.lu,5,false,In store
5bd761ddae323e45a93cdaf9,2017-06-06T23:24:39.206Z,notepad,office,writing,school,,15.41,2,envelopes,stationary,office,general,,12.78,8,pens,writing,office,school,stationary,12.46,4,backpack,school,travel,kids,,54.03,4,pens,writing,office,school,stationary,13.94,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,M,31,aposi@lenkilfe.rw,3,true,Online
5bd761ddae323e45a93cdafa,2017-07-20T12:18:52.198Z,notepad,office,writing,school,,19.47,5,laptop,electronics,school,office,,1192.92,4,pens,writing,office,school,stationary,64.41,2,envelopes,stationary,office,general,,17.27,7,printer paper,office,stationary,,,35.25,2,binder,school,general,organization,,12.8,5,pens,writing,office,school,stationary,41.75,2,envelopes,stationary,office,general,,17.08,1,notepad,office,writing,school,,25.42,4,,,,,,,Seattle,F,56,im@ce.vg,3,false,Online
5bd761ddae323e45a93cdb01,2016-05-23T01:07:23.685Z,binder,school,general,organization,,14.66,6,notepad,office,writing,school,,27.08,3,pens,writing,office,school,stationary,57.69,4,backpack,school,travel,kids,,198.91,3,envelopes,stationary,office,general,,7.62,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,51,ak@fabu.ad,3,false,In store
5bd761ddae323e45a93cdb04,2016-09-23T14:30:40.992Z,pens,writing,office,school,stationary,40.41,3,envelopes,stationary,office,general,,19.11,5,notepad,office,writing,school,,22.5,5,printer paper,office,stationary,,,37.66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,F,35,tiuljad@bolzijen.nr,5,false,In store
5bd761ddae323e45a93cdb06,2016-01-17T21:29:01.705Z,notepad,office,writing,school,,21.65,3,binder,school,general,organization,,11.95,5,notepad,office,writing,school,,21.94,1,binder,school,general,organization,,29.08,2,backpack,school,travel,kids,,196.43,3,envelopes,stationary,office,general,,22.79,9,pens,writing,office,school,stationary,68.18,2,laptop,electronics,school,office,,1430.16,4,notepad,office,writing,school,,33.6,3,,,,,,,Seattle,F,35,gulabu@dih.cu,3,false,Online
5bd761ddae323e45a93cdb08,2015-12-29T05:32:54.181Z,pens,writing,office,school,stationary,78.29,4,envelopes,stationary,office,general,,9.58,8,pens,writing,office,school,stationary,70.9,4,notepad,office,writing,school,,26.22,1,backpack,school,travel,kids,,40.56,4,binder,school,general,organization,,13.01,9,printer paper,office,stationary,,,34.36,7,binder,school,general,organization,,26.56,10,,,,,,,,,,,,,,London,F,40,ac@did.nl,4,false,Online
5bd761ddae323e45a93cdb0a,2017-09-17T16:14:29.040Z,envelopes,stationary,office,general,,13.54,9,binder,school,general,organization,,23.16,2,pens,writing,office,school,stationary,34.29,3,laptop,electronics,school,office,,414.61,3,binder,school,general,organization,,10.22,1,notepad,office,writing,school,,33.2,4,notepad,office,writing,school,,10.23,4,pens,writing,office,school,stationary,73.39,2,notepad,office,writing,school,,5.55,5,backpack,school,travel,kids,112.41,3,Austin,M,36,ne@urwunem.my,4,false,In store
5bd761ddae323e45a93cdb0c,2017-06-16T21:36:43.864Z,laptop,electronics,school,office,,1525.66,5,binder,school,general,organization,,14.51,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,57,diice@tocpavej.gr,3,false,In store
